name,addresse,cat1,cat2,review_num,score_min,score,review,reviews_date,reviews_id
한상에소두마리 장안점,서울 동대문구 장한로 47 1층 (우)02629,"육류,고기","['소두마리 (1kg)\n49,000\n등심,살치살,부채살,우삼겹,갈비살,토시살', '돼지두마리 (1kg)\n41,000\n삼겹살,목살,항정살,가브리살', '소고기 무한리필 (1인)\n21,900', '소고기 무한리필 (초등학생)\n14,900', '소고기 무한리필 (3세-7세)\n7,900', '돼지고기 무한리필 (1인)\n14,900', '']",37,3.0,5,고기질도 좋고 사장님도 너무 친절하세여ㅠㅠ 육회 진짜 맛있어요<3,2021.05.09.,S
한상에소두마리 장안점,서울 동대문구 장한로 47 1층 (우)02629,"육류,고기","['소두마리 (1kg)\n49,000\n등심,살치살,부채살,우삼겹,갈비살,토시살', '돼지두마리 (1kg)\n41,000\n삼겹살,목살,항정살,가브리살', '소고기 무한리필 (1인)\n21,900', '소고기 무한리필 (초등학생)\n14,900', '소고기 무한리필 (3세-7세)\n7,900', '돼지고기 무한리필 (1인)\n14,900', '']",37,3.0,5,친절하고 맛있어요!!!,2017.11.30.,LSY
갈비명가이상 답십리점,서울 동대문구 천호대로 327 (우)02622,갈비,"['추천\n한우 특선모둠 500g\n260,000\n명품눈꽃등심, 살치살, 안창살, 한우생갈비, 한우육회', '궁중갈비 한상\n70,000\n궁중갈비2대(300g),기본반찬6가지,삼색찬,모둠떡,잡채,냉면또는공기밥', '한우 눈꽃등심 150g\n75,000', '이상 궁중생갈비 (250g/2대)\n52,000', '추천\n이상 궁중갈비(300g/2대)\n46,000', '이동갈비 (300g/4대)\n38,000', '']",35,2.0,5,"넘 비싸고 넘 맛있어요,,,,",2022.02.01.,무무
갈비명가이상 답십리점,서울 동대문구 천호대로 327 (우)02622,갈비,"['추천\n한우 특선모둠 500g\n260,000\n명품눈꽃등심, 살치살, 안창살, 한우생갈비, 한우육회', '궁중갈비 한상\n70,000\n궁중갈비2대(300g),기본반찬6가지,삼색찬,모둠떡,잡채,냉면또는공기밥', '한우 눈꽃등심 150g\n75,000', '이상 궁중생갈비 (250g/2대)\n52,000', '추천\n이상 궁중갈비(300g/2대)\n46,000', '이동갈비 (300g/4대)\n38,000', '']",35,2.0,1,"돈이없어서 1인분만 시킨게 아니에요 남자직원님 맛이 궁금했을뿐.. 말을 참,,, 드실수있겠어요? 그게 맞나요? 다른직원들도 불친절하고 사장부터 마인드가 글러먹었는데.. 에휴 ",2022.01.28.,Y.G.O
갈비명가이상 답십리점,서울 동대문구 천호대로 327 (우)02622,갈비,"['추천\n한우 특선모둠 500g\n260,000\n명품눈꽃등심, 살치살, 안창살, 한우생갈비, 한우육회', '궁중갈비 한상\n70,000\n궁중갈비2대(300g),기본반찬6가지,삼색찬,모둠떡,잡채,냉면또는공기밥', '한우 눈꽃등심 150g\n75,000', '이상 궁중생갈비 (250g/2대)\n52,000', '추천\n이상 궁중갈비(300g/2대)\n46,000', '이동갈비 (300g/4대)\n38,000', '']",35,2.0,1,돼지갈비 먹으러 갔는데 큐알이랑 체온 다 체크하고 자리 앉아서 돼지 갈비 시킬려니깐 다나가고 없다고함 ㅋㅋㅋ 저녁6시반에 갔는데 어이가 없어서 걍 나옴,2022.01.09.,박한빛찬
갈비명가이상 답십리점,서울 동대문구 천호대로 327 (우)02622,갈비,"['추천\n한우 특선모둠 500g\n260,000\n명품눈꽃등심, 살치살, 안창살, 한우생갈비, 한우육회', '궁중갈비 한상\n70,000\n궁중갈비2대(300g),기본반찬6가지,삼색찬,모둠떡,잡채,냉면또는공기밥', '한우 눈꽃등심 150g\n75,000', '이상 궁중생갈비 (250g/2대)\n52,000', '추천\n이상 궁중갈비(300g/2대)\n46,000', '이동갈비 (300g/4대)\n38,000', '']",35,2.0,5,후기 안 좋아서 걱정했는데 우려했던거에 비해서 맛있고 엄청 친절하셨음!!! 그리고 종업원분 성희롱하는 아저씨들 재수없음. 으 나이값 못하고 가정도 있는 것 같던데... 어쨌든 식사 맛있게해서 좋았습니다.,2021.09.08.,용
갈비명가이상 답십리점,서울 동대문구 천호대로 327 (우)02622,갈비,"['추천\n한우 특선모둠 500g\n260,000\n명품눈꽃등심, 살치살, 안창살, 한우생갈비, 한우육회', '궁중갈비 한상\n70,000\n궁중갈비2대(300g),기본반찬6가지,삼색찬,모둠떡,잡채,냉면또는공기밥', '한우 눈꽃등심 150g\n75,000', '이상 궁중생갈비 (250g/2대)\n52,000', '추천\n이상 궁중갈비(300g/2대)\n46,000', '이동갈비 (300g/4대)\n38,000', '']",35,2.0,1,한우 특선 모둠 - 가격은 또 올렸는데 양은 그렇다 치고 맛은…  한우 고유의 감칠맛과 고소함은 전혀 느낄수 없고 질긴 기름 덩어리는 또 뭐임?? 조용히 뱉어냈음 ㅠㅠ ,2021.08.04.,지음
갈비명가이상 답십리점,서울 동대문구 천호대로 327 (우)02622,갈비,"['추천\n한우 특선모둠 500g\n260,000\n명품눈꽃등심, 살치살, 안창살, 한우생갈비, 한우육회', '궁중갈비 한상\n70,000\n궁중갈비2대(300g),기본반찬6가지,삼색찬,모둠떡,잡채,냉면또는공기밥', '한우 눈꽃등심 150g\n75,000', '이상 궁중생갈비 (250g/2대)\n52,000', '추천\n이상 궁중갈비(300g/2대)\n46,000', '이동갈비 (300g/4대)\n38,000', '']",35,2.0,2,런치 세트나 메뉴가 더 나은듯 저녁에 먹기에는 이정도 주고 먹어야되나 생각 규모가 이정도인데 준비가 안된고기가잇고 룸을 잡앗는데 위에 등이 안들어옴 수리를 못햇다 어쩔수없다 어이없음.. 룸도 못바꾼다해서 그냥 먹을랫는데 일행이 해결해 달라고 다시 요청하니 전구 교환해줘서 해결됨.. 고기구워주고 그런 서비스는 좋았으나 나머지 대응이 미흡함,2021.06.28.,융
갈비명가이상 답십리점,서울 동대문구 천호대로 327 (우)02622,갈비,"['추천\n한우 특선모둠 500g\n260,000\n명품눈꽃등심, 살치살, 안창살, 한우생갈비, 한우육회', '궁중갈비 한상\n70,000\n궁중갈비2대(300g),기본반찬6가지,삼색찬,모둠떡,잡채,냉면또는공기밥', '한우 눈꽃등심 150g\n75,000', '이상 궁중생갈비 (250g/2대)\n52,000', '추천\n이상 궁중갈비(300g/2대)\n46,000', '이동갈비 (300g/4대)\n38,000', '']",35,2.0,1,뭐 이딴곳이 다있나 모르겠네 주문한지 20분이 지나도 식사가 안나와 물어보니 주문도 안넣었네 다른 사람들 다먹고있는데 개판이네 다시는 안간다,2021.06.10.,유령
갈비명가이상 답십리점,서울 동대문구 천호대로 327 (우)02622,갈비,"['추천\n한우 특선모둠 500g\n260,000\n명품눈꽃등심, 살치살, 안창살, 한우생갈비, 한우육회', '궁중갈비 한상\n70,000\n궁중갈비2대(300g),기본반찬6가지,삼색찬,모둠떡,잡채,냉면또는공기밥', '한우 눈꽃등심 150g\n75,000', '이상 궁중생갈비 (250g/2대)\n52,000', '추천\n이상 궁중갈비(300g/2대)\n46,000', '이동갈비 (300g/4대)\n38,000', '']",35,2.0,1,제정신인가,2021.04.06.,개승자
갈비명가이상 답십리점,서울 동대문구 천호대로 327 (우)02622,갈비,"['추천\n한우 특선모둠 500g\n260,000\n명품눈꽃등심, 살치살, 안창살, 한우생갈비, 한우육회', '궁중갈비 한상\n70,000\n궁중갈비2대(300g),기본반찬6가지,삼색찬,모둠떡,잡채,냉면또는공기밥', '한우 눈꽃등심 150g\n75,000', '이상 궁중생갈비 (250g/2대)\n52,000', '추천\n이상 궁중갈비(300g/2대)\n46,000', '이동갈비 (300g/4대)\n38,000', '']",35,2.0,1,코로나 나온곳,2021.04.05.,신민수
갈비명가이상 답십리점,서울 동대문구 천호대로 327 (우)02622,갈비,"['추천\n한우 특선모둠 500g\n260,000\n명품눈꽃등심, 살치살, 안창살, 한우생갈비, 한우육회', '궁중갈비 한상\n70,000\n궁중갈비2대(300g),기본반찬6가지,삼색찬,모둠떡,잡채,냉면또는공기밥', '한우 눈꽃등심 150g\n75,000', '이상 궁중생갈비 (250g/2대)\n52,000', '추천\n이상 궁중갈비(300g/2대)\n46,000', '이동갈비 (300g/4대)\n38,000', '']",35,2.0,1,지금코로나 확진자나왔다고 재난문자 날라오는데 아직도 영업중？,2021.04.05.,현준걸
갈비명가이상 답십리점,서울 동대문구 천호대로 327 (우)02622,갈비,"['추천\n한우 특선모둠 500g\n260,000\n명품눈꽃등심, 살치살, 안창살, 한우생갈비, 한우육회', '궁중갈비 한상\n70,000\n궁중갈비2대(300g),기본반찬6가지,삼색찬,모둠떡,잡채,냉면또는공기밥', '한우 눈꽃등심 150g\n75,000', '이상 궁중생갈비 (250g/2대)\n52,000', '추천\n이상 궁중갈비(300g/2대)\n46,000', '이동갈비 (300g/4대)\n38,000', '']",35,2.0,1,,2021.03.07.,방랑자
갈비명가이상 답십리점,서울 동대문구 천호대로 327 (우)02622,갈비,"['추천\n한우 특선모둠 500g\n260,000\n명품눈꽃등심, 살치살, 안창살, 한우생갈비, 한우육회', '궁중갈비 한상\n70,000\n궁중갈비2대(300g),기본반찬6가지,삼색찬,모둠떡,잡채,냉면또는공기밥', '한우 눈꽃등심 150g\n75,000', '이상 궁중생갈비 (250g/2대)\n52,000', '추천\n이상 궁중갈비(300g/2대)\n46,000', '이동갈비 (300g/4대)\n38,000', '']",35,2.0,3,점심정식은 나름 괜찮고 먹을만함!,2021.02.27.,han
갈비명가이상 답십리점,서울 동대문구 천호대로 327 (우)02622,갈비,"['추천\n한우 특선모둠 500g\n260,000\n명품눈꽃등심, 살치살, 안창살, 한우생갈비, 한우육회', '궁중갈비 한상\n70,000\n궁중갈비2대(300g),기본반찬6가지,삼색찬,모둠떡,잡채,냉면또는공기밥', '한우 눈꽃등심 150g\n75,000', '이상 궁중생갈비 (250g/2대)\n52,000', '추천\n이상 궁중갈비(300g/2대)\n46,000', '이동갈비 (300g/4대)\n38,000', '']",35,2.0,4,비싼 메뉴인 한우를 먹을게 아니라면 미국산이라도 대표메뉴인 궁중갈비와 이상갈비를 적극추천. 생갈비는 기대만 못한듯. 직원분들 매우 친절하고 시설도 깔끔함. 발렛직원분도 친철하심!,2020.08.28.,Markjacob
갈비명가이상 답십리점,서울 동대문구 천호대로 327 (우)02622,갈비,"['추천\n한우 특선모둠 500g\n260,000\n명품눈꽃등심, 살치살, 안창살, 한우생갈비, 한우육회', '궁중갈비 한상\n70,000\n궁중갈비2대(300g),기본반찬6가지,삼색찬,모둠떡,잡채,냉면또는공기밥', '한우 눈꽃등심 150g\n75,000', '이상 궁중생갈비 (250g/2대)\n52,000', '추천\n이상 궁중갈비(300g/2대)\n46,000', '이동갈비 (300g/4대)\n38,000', '']",35,2.0,1,비싸고 불친절 다신 안감,2020.04.25.,flaneur
갈비명가이상 답십리점,서울 동대문구 천호대로 327 (우)02622,갈비,"['추천\n한우 특선모둠 500g\n260,000\n명품눈꽃등심, 살치살, 안창살, 한우생갈비, 한우육회', '궁중갈비 한상\n70,000\n궁중갈비2대(300g),기본반찬6가지,삼색찬,모둠떡,잡채,냉면또는공기밥', '한우 눈꽃등심 150g\n75,000', '이상 궁중생갈비 (250g/2대)\n52,000', '추천\n이상 궁중갈비(300g/2대)\n46,000', '이동갈비 (300g/4대)\n38,000', '']",35,2.0,2,맛이 평범한데.. 비쌈 8시에 가면 1+1,2020.01.08.,김영춘
갈비명가이상 답십리점,서울 동대문구 천호대로 327 (우)02622,갈비,"['추천\n한우 특선모둠 500g\n260,000\n명품눈꽃등심, 살치살, 안창살, 한우생갈비, 한우육회', '궁중갈비 한상\n70,000\n궁중갈비2대(300g),기본반찬6가지,삼색찬,모둠떡,잡채,냉면또는공기밥', '한우 눈꽃등심 150g\n75,000', '이상 궁중생갈비 (250g/2대)\n52,000', '추천\n이상 궁중갈비(300g/2대)\n46,000', '이동갈비 (300g/4대)\n38,000', '']",35,2.0,1,"별하나도아깝네요...이상갈비직원분들 상전이네요.난서빙의권위가 그리높은줄 몰랐습니다.. 지인들과 만남의자리라 말도못하고 참았네요! 너무나도달라진 반찬에 정말손갈곳도없어지고  직원에게 전에나온 반찬이 더나았다고애기하니 기분나쁘다는듯 ""본사에직접애기""하라는  성의없는대답에 또한번깜놀했음.... 아무리 연말이라지만 인테리어바꾼후 단골(동네 주민들이자주가는곳)인데 ...",2019.12.10.,바둑이
갈비명가이상 답십리점,서울 동대문구 천호대로 327 (우)02622,갈비,"['추천\n한우 특선모둠 500g\n260,000\n명품눈꽃등심, 살치살, 안창살, 한우생갈비, 한우육회', '궁중갈비 한상\n70,000\n궁중갈비2대(300g),기본반찬6가지,삼색찬,모둠떡,잡채,냉면또는공기밥', '한우 눈꽃등심 150g\n75,000', '이상 궁중생갈비 (250g/2대)\n52,000', '추천\n이상 궁중갈비(300g/2대)\n46,000', '이동갈비 (300g/4대)\n38,000', '']",35,2.0,5,,2019.12.07.,원용설
갈비명가이상 답십리점,서울 동대문구 천호대로 327 (우)02622,갈비,"['추천\n한우 특선모둠 500g\n260,000\n명품눈꽃등심, 살치살, 안창살, 한우생갈비, 한우육회', '궁중갈비 한상\n70,000\n궁중갈비2대(300g),기본반찬6가지,삼색찬,모둠떡,잡채,냉면또는공기밥', '한우 눈꽃등심 150g\n75,000', '이상 궁중생갈비 (250g/2대)\n52,000', '추천\n이상 궁중갈비(300g/2대)\n46,000', '이동갈비 (300g/4대)\n38,000', '']",35,2.0,5,"오늘 점심때 부모님 등 모시고 식사했는데요. 사실 아래 덧글들 때문에 걱정했지만 위치 등등으로 인해 예약하고 다녀왔는데 전 서비스 진짜 잘받았습니다. 수고비나 팁얘기도 있는데, 공식적으로 안받으시더군요. 드리려고 해도 거절하셨습니다. 물론 직원마다 차이도 있고, 룸과 테이블 차이도 있을 수 있고 손님이 몰리고 등등 케이스는 있겠으나, 토요일 점심시간에 손님...",2019.11.09.,SHW
갈비명가이상 답십리점,서울 동대문구 천호대로 327 (우)02622,갈비,"['추천\n한우 특선모둠 500g\n260,000\n명품눈꽃등심, 살치살, 안창살, 한우생갈비, 한우육회', '궁중갈비 한상\n70,000\n궁중갈비2대(300g),기본반찬6가지,삼색찬,모둠떡,잡채,냉면또는공기밥', '한우 눈꽃등심 150g\n75,000', '이상 궁중생갈비 (250g/2대)\n52,000', '추천\n이상 궁중갈비(300g/2대)\n46,000', '이동갈비 (300g/4대)\n38,000', '']",35,2.0,1,"별 안주고 싶은데 지워지질 않네요, 우리가 늦게 먹는편도 아닌데 중간에 와서 집게로 고기를 막 휘저으며 왜 이렇게 빨리 못먹느냐, 소고기 잘 먹을줄 모르냐며 신경질 부리듯 하는데 깜짝 놀랐어요! 비싼돈 주고 고기 먹으러 왔다가 야단만 맞고 가는 기분이었어요!.. 정말 다신 안가요!!",2019.09.13.,leesb
갈비명가이상 답십리점,서울 동대문구 천호대로 327 (우)02622,갈비,"['추천\n한우 특선모둠 500g\n260,000\n명품눈꽃등심, 살치살, 안창살, 한우생갈비, 한우육회', '궁중갈비 한상\n70,000\n궁중갈비2대(300g),기본반찬6가지,삼색찬,모둠떡,잡채,냉면또는공기밥', '한우 눈꽃등심 150g\n75,000', '이상 궁중생갈비 (250g/2대)\n52,000', '추천\n이상 궁중갈비(300g/2대)\n46,000', '이동갈비 (300g/4대)\n38,000', '']",35,2.0,1,북악정부터 지금은 잆어진걸로 알고 있지만  정릉 이상갈비를 오랜동안 이용하다가  답십리 이상갈비를 최근 몇번 이용했는데 아주 최악이네요.. 45만원이라는 음식값이 너무 아까운 하루였습니다.. 비싼 쇠고기는 다 태우고 연기가 자욱하고.. 서비스는 엉망이고 수고비 준것 돌려봤고 싶네요.. 이건 뭐~~ 지인들 많이 이용하는데 홍보 많이 해야겠네요.. 쩝쩝..,2019.07.10.,바우맨
갈비명가이상 답십리점,서울 동대문구 천호대로 327 (우)02622,갈비,"['추천\n한우 특선모둠 500g\n260,000\n명품눈꽃등심, 살치살, 안창살, 한우생갈비, 한우육회', '궁중갈비 한상\n70,000\n궁중갈비2대(300g),기본반찬6가지,삼색찬,모둠떡,잡채,냉면또는공기밥', '한우 눈꽃등심 150g\n75,000', '이상 궁중생갈비 (250g/2대)\n52,000', '추천\n이상 궁중갈비(300g/2대)\n46,000', '이동갈비 (300g/4대)\n38,000', '']",35,2.0,1,여긴 음식점의 기본이 안되있네요 손님들 모시고 가서 욕 먹고 뭔 이런곳이 다있는지 사람을 더 쓰던가 장사를 하지 말던가 음식 주문 부터 서빙이 먼저 아닌가요 계산은 빨리 하더만... 음식도 달아서 맛도 없고,2019.04.22.,**
갈비명가이상 답십리점,서울 동대문구 천호대로 327 (우)02622,갈비,"['추천\n한우 특선모둠 500g\n260,000\n명품눈꽃등심, 살치살, 안창살, 한우생갈비, 한우육회', '궁중갈비 한상\n70,000\n궁중갈비2대(300g),기본반찬6가지,삼색찬,모둠떡,잡채,냉면또는공기밥', '한우 눈꽃등심 150g\n75,000', '이상 궁중생갈비 (250g/2대)\n52,000', '추천\n이상 궁중갈비(300g/2대)\n46,000', '이동갈비 (300g/4대)\n38,000', '']",35,2.0,1,팁 찔러줘야 친철하려나 봅니다. 고기 구워주는등 마는등 티슈를 던지질 않나...,2018.11.16.,누룽지
갈비명가이상 답십리점,서울 동대문구 천호대로 327 (우)02622,갈비,"['추천\n한우 특선모둠 500g\n260,000\n명품눈꽃등심, 살치살, 안창살, 한우생갈비, 한우육회', '궁중갈비 한상\n70,000\n궁중갈비2대(300g),기본반찬6가지,삼색찬,모둠떡,잡채,냉면또는공기밥', '한우 눈꽃등심 150g\n75,000', '이상 궁중생갈비 (250g/2대)\n52,000', '추천\n이상 궁중갈비(300g/2대)\n46,000', '이동갈비 (300g/4대)\n38,000', '']",35,2.0,1,이틀연속 디너세트 먹어봤는데 친구랑왔을때 가족이랑 왔을때 대우가 다름 가격대비 고기질도 그렇고 서비스도 그렇고 별로임,2018.09.02.,이정현
장어세상,서울 동대문구 장한로 9 (우)02636,장어,"['민물장어 (1kg)\n59,000', '왕장어 (1마리)\n49,000', '산꼼장어 (1인분)\n25,000', '바다장어 (1인분)\n20,000', 'LA갈비 (200g)\n15,000']",17,5.0,5,,2021.06.12.,박기표
제주은희네해장국 장안점,서울 동대문구 장한로 43 광성빌딩 1층 (우)02629,해장국,"['해장국\n9,000', '내장탕\n10,000', '돔베고기 (소)\n12,000', '한치물회\n14,000', '양무침\n15,000']",36,3.1,1,휠체어타시는 분이랑 같이 갔는데 대놓고 불친절하셔서.... 속상했어요 휠체어 타셔도..장애인이어도 사람이에요.....,2022.05.07.,deon
제주은희네해장국 장안점,서울 동대문구 장한로 43 광성빌딩 1층 (우)02629,해장국,"['해장국\n9,000', '내장탕\n10,000', '돔베고기 (소)\n12,000', '한치물회\n14,000', '양무침\n15,000']",36,3.1,4,깔끔하고 국물 칼칼하니 해장에 짱,2022.04.16.,식꽥
제주은희네해장국 장안점,서울 동대문구 장한로 43 광성빌딩 1층 (우)02629,해장국,"['해장국\n9,000', '내장탕\n10,000', '돔베고기 (소)\n12,000', '한치물회\n14,000', '양무침\n15,000']",36,3.1,4,맛있고 깔끔해 좋다~~내장탕 잘 먹었어요~~,2021.06.04.,KH박
제주은희네해장국 장안점,서울 동대문구 장한로 43 광성빌딩 1층 (우)02629,해장국,"['해장국\n9,000', '내장탕\n10,000', '돔베고기 (소)\n12,000', '한치물회\n14,000', '양무침\n15,000']",36,3.1,1,별로예요,2021.04.21.,L
제주은희네해장국 장안점,서울 동대문구 장한로 43 광성빌딩 1층 (우)02629,해장국,"['해장국\n9,000', '내장탕\n10,000', '돔베고기 (소)\n12,000', '한치물회\n14,000', '양무침\n15,000']",36,3.1,1,불.친.절 손님이 몰리니까 바빠지는걸 손님한테 짜증을 내는 신기한가게.  다시는 안갈생각.,2021.04.03.,송우진
제주은희네해장국 장안점,서울 동대문구 장한로 43 광성빌딩 1층 (우)02629,해장국,"['해장국\n9,000', '내장탕\n10,000', '돔베고기 (소)\n12,000', '한치물회\n14,000', '양무침\n15,000']",36,3.1,1,왜 아침 9시 쯤 가면 조선족 여자분이 항상 손님을 내쫒습니까?? 식사 안된다고 해서 어디 드갈지 찾고 있는데 다른 손님 들어 가니까 그냥 해주겠다고 다시 들어오라해서 밥주고 또 어떤날은 아직 준비 안됐다고 가라하고 영업시간이 9부터라고 써 놓았음 9시에 되야지 이런식으로 하실꺼면 10시부터라고 영업시간을 바꿔 써 놓으세요 아침먹으로 몇번 갔다 계속 까이니...,2020.12.04.,코스톨라니
제주은희네해장국 장안점,서울 동대문구 장한로 43 광성빌딩 1층 (우)02629,해장국,"['해장국\n9,000', '내장탕\n10,000', '돔베고기 (소)\n12,000', '한치물회\n14,000', '양무침\n15,000']",36,3.1,5,겁나 맛나고 푸짐함 다대기는 매워서 빼서 먹었음,2020.06.30.,훙
제주은희네해장국 장안점,서울 동대문구 장한로 43 광성빌딩 1층 (우)02629,해장국,"['해장국\n9,000', '내장탕\n10,000', '돔베고기 (소)\n12,000', '한치물회\n14,000', '양무침\n15,000']",36,3.1,5,맛있게 먹었어요~ 장안동 맛집입니다!,2020.05.19.,hahaha
제주은희네해장국 장안점,서울 동대문구 장한로 43 광성빌딩 1층 (우)02629,해장국,"['해장국\n9,000', '내장탕\n10,000', '돔베고기 (소)\n12,000', '한치물회\n14,000', '양무침\n15,000']",36,3.1,4,처음 오픈시에 주인들이 직접나와 나름 서비스에치중하는모습들을 보았는데~ 오랜만에 들렀는데 종사원 쿄육은 잘되어있네요 내용도 나름 충실하고 맛을 버리지 않았네요!,2020.04.01.,오경환
제주은희네해장국 장안점,서울 동대문구 장한로 43 광성빌딩 1층 (우)02629,해장국,"['해장국\n9,000', '내장탕\n10,000', '돔베고기 (소)\n12,000', '한치물회\n14,000', '양무침\n15,000']",36,3.1,2,가격대비 상당히 평범,2020.03.18.,김영춘
제주은희네해장국 장안점,서울 동대문구 장한로 43 광성빌딩 1층 (우)02629,해장국,"['해장국\n9,000', '내장탕\n10,000', '돔베고기 (소)\n12,000', '한치물회\n14,000', '양무침\n15,000']",36,3.1,5,jmt,2020.02.26.,Sunshine
제주은희네해장국 장안점,서울 동대문구 장한로 43 광성빌딩 1층 (우)02629,해장국,"['해장국\n9,000', '내장탕\n10,000', '돔베고기 (소)\n12,000', '한치물회\n14,000', '양무침\n15,000']",36,3.1,4,맛있음,2019.07.25.,손승용
항방양육관 장안점,서울 동대문구 천호대로85길 21-1 청은빌딩 1층 (우)02644,양꼬치,"['양등심갈비 (300g)\n25,000', '양꼬치 (220g)\n13,000', '양갈비살 (150g)\n15,000', '양갈매기살 (180g)\n14,000', '마라탕\n10,000']",51,4.3,4,이 근방에서 젤 괜찮은 양꼬치집!,2021.07.27.,블블
항방양육관 장안점,서울 동대문구 천호대로85길 21-1 청은빌딩 1층 (우)02644,양꼬치,"['양등심갈비 (300g)\n25,000', '양꼬치 (220g)\n13,000', '양갈비살 (150g)\n15,000', '양갈매기살 (180g)\n14,000', '마라탕\n10,000']",51,4.3,5,양꼬치대박맛나요. 누린내도 안나고 요리도 맛있어요. ,2020.11.09.,khs7164
항방양육관 장안점,서울 동대문구 천호대로85길 21-1 청은빌딩 1층 (우)02644,양꼬치,"['양등심갈비 (300g)\n25,000', '양꼬치 (220g)\n13,000', '양갈비살 (150g)\n15,000', '양갈매기살 (180g)\n14,000', '마라탕\n10,000']",51,4.3,4,,2020.09.24.,박진우
라무진 장안1점,서울 동대문구 장한로 68 JB타워 1층 102호 (우)02640,갈비,"['징기스칸 프렌치랙 (180~200g)\n31,000', '징기스칸 양갈비 (250g)\n30,000', '징기스칸 양고기 (200g)\n29,000', '오뎅탕\n15,000']",42,3.0,1,,2022.02.23.,조준혁
라무진 장안1점,서울 동대문구 장한로 68 JB타워 1층 102호 (우)02640,갈비,"['징기스칸 프렌치랙 (180~200g)\n31,000', '징기스칸 양갈비 (250g)\n30,000', '징기스칸 양고기 (200g)\n29,000', '오뎅탕\n15,000']",42,3.0,2,양고기를 너무 좋아해서 갔는데 분위기 생각하면 안갈 것 같아요 마스크를 종종 쓰지 않으셨고 같이 일하시는 분들끼리 너무 크게 이야기 해서 제가 이걸 왜 듣고 있어야하나라는 생각도 들게 되었어요 마포점에서 너무 맛있고 즐거운 식사해서 기대하고 갔는데 아쉽습니다,2021.09.12.,먹짱
라무진 장안1점,서울 동대문구 장한로 68 JB타워 1층 102호 (우)02640,갈비,"['징기스칸 프렌치랙 (180~200g)\n31,000', '징기스칸 양갈비 (250g)\n30,000', '징기스칸 양고기 (200g)\n29,000', '오뎅탕\n15,000']",42,3.0,2,"<방문하실 손님들에게 도움이 되고자 작성한 리뷰입니다>  5점만점에 고기맛 5점. 프렌치렉이랑 양갈비였나 두가지 먹었는데 둘다 존맛임  서비스 0점. 구워서 서빙해주는거야 가격에 포함된거니 그렇다 치는데, 마늘이 없다고 감자를, 숙주가 없다고 쥐포를 구워줬다. 심지어 안내도 없어서 마늘은 없냐고 묻자 다 떨어졌다 나중엔 쥐포를 굽길래 원래 쥐포가 나오던가요...",2021.07.24.,현민
라무진 장안1점,서울 동대문구 장한로 68 JB타워 1층 102호 (우)02640,갈비,"['징기스칸 프렌치랙 (180~200g)\n31,000', '징기스칸 양갈비 (250g)\n30,000', '징기스칸 양고기 (200g)\n29,000', '오뎅탕\n15,000']",42,3.0,1,,2021.06.27.,파이리
라무진 장안1점,서울 동대문구 장한로 68 JB타워 1층 102호 (우)02640,갈비,"['징기스칸 프렌치랙 (180~200g)\n31,000', '징기스칸 양갈비 (250g)\n30,000', '징기스칸 양고기 (200g)\n29,000', '오뎅탕\n15,000']",42,3.0,5,1주일전 친구와의 만남... 분위기 좋고 맛있습니다. 소스가 좋네요. ,2020.02.09.,붕붕붕
라무진 장안1점,서울 동대문구 장한로 68 JB타워 1층 102호 (우)02640,갈비,"['징기스칸 프렌치랙 (180~200g)\n31,000', '징기스칸 양갈비 (250g)\n30,000', '징기스칸 양고기 (200g)\n29,000', '오뎅탕\n15,000']",42,3.0,5,체인중에 괜찮은거 같아요 장안점은 처음 방문인데 잘 먹고 왔습니다 그날 본사 블라블라 랙이 없어  갈비 2개와 마늘밥 주문 했어요,2019.02.04.,_Lou_
라무진 장안1점,서울 동대문구 장한로 68 JB타워 1층 102호 (우)02640,갈비,"['징기스칸 프렌치랙 (180~200g)\n31,000', '징기스칸 양갈비 (250g)\n30,000', '징기스칸 양고기 (200g)\n29,000', '오뎅탕\n15,000']",42,3.0,5,라무진 다른 지점보다 좀 더 맛있네요 역시 이런건 굽는 스킬에 따라 맛이 많이 달라지는듯,2018.06.16.,south.kin
호박식당 장한평점,서울 동대문구 천호대로85길 13 형인타워 1층 (우)02644,"육류,고기","['호박세트\n45,000\n와규치마살 (100g),와규등심 (100g),와규차돌박이 (150g),와규꽃살 (100g)', '야키니쿠 (150g)\n14,000', '와규 꽃살 (150g)\n18,000', '생삼겹살 (180g)\n12,000', '진국 메밀 물냉면\n5,000']",10,3.8,5,최애 고깃집 1. 계란찜 된장찌개 무한리필 2. 콩나물무침이랑 열무김치 너무 맛있어요 3. 생삼겹 냉삼겹 둘다 맛있어요,2020.06.21.,곽곽
호박식당 장한평점,서울 동대문구 천호대로85길 13 형인타워 1층 (우)02644,"육류,고기","['호박세트\n45,000\n와규치마살 (100g),와규등심 (100g),와규차돌박이 (150g),와규꽃살 (100g)', '야키니쿠 (150g)\n14,000', '와규 꽃살 (150g)\n18,000', '생삼겹살 (180g)\n12,000', '진국 메밀 물냉면\n5,000']",10,3.8,4,점심식사도 괜찮음,2019.11.10.,묭묭
